0.000000 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 
1.333000 	 0.729077 	 0.370229 	 0.104147 	 0.020419 	 0.003080 	 0.000378 
1.334000 	 0.728707 	 0.370403 	 0.104283 	 0.020462 	 0.003089 	 0.000379 
1.335000 	 0.728336 	 0.370576 	 0.104419 	 0.020505 	 0.003098 	 0.000381 
1.336000 	 0.727965 	 0.370749 	 0.104555 	 0.020548 	 0.003107 	 0.000382 
1.337000 	 0.727595 	 0.370922 	 0.104691 	 0.020591 	 0.003116 	 0.000384 
1.338000 	 0.727224 	 0.371094 	 0.104827 	 0.020634 	 0.003125 	 0.000385 
1.339000 	 0.726852 	 0.371267 	 0.104963 	 0.020677 	 0.003134 	 0.000386 
1.340000 	 0.726481 	 0.371439 	 0.105099 	 0.020721 	 0.003143 	 0.000388 
1.341000 	 0.726109 	 0.371611 	 0.105235 	 0.020764 	 0.003152 	 0.000389 
1.342000 	 0.725738 	 0.371783 	 0.105371 	 0.020807 	 0.003161 	 0.000391 
1.343000 	 0.725366 	 0.371954 	 0.105507 	 0.020850 	 0.003170 	 0.000392 
1.344000 	 0.724994 	 0.372126 	 0.105644 	 0.020894 	 0.003179 	 0.000393 
1.345000 	 0.724622 	 0.372297 	 0.105780 	 0.020937 	 0.003188 	 0.000395 
1.346000 	 0.724249 	 0.372468 	 0.105916 	 0.020981 	 0.003197 	 0.000396 
1.347000 	 0.723877 	 0.372638 	 0.106053 	 0.021025 	 0.003206 	 0.000398 
1.348000 	 0.723504 	 0.372809 	 0.106189 	 0.021068 	 0.003215 	 0.000399 
1.349000 	 0.723131 	 0.372979 	 0.106326 	 0.021112 	 0.003224 	 0.000401 
1.350000 	 0.722758 	 0.373149 	 0.106462 	 0.021156 	 0.003234 	 0.000402 
1.351000 	 0.722385 	 0.373319 	 0.106599 	 0.021199 	 0.003243 	 0.000403 
1.352000 	 0.722011 	 0.373489 	 0.106736 	 0.021243 	 0.003252 	 0.000405 
1.353000 	 0.721638 	 0.373658 	 0.106872 	 0.021287 	 0.003261 	 0.000406 
1.354000 	 0.721264 	 0.373827 	 0.107009 	 0.021331 	 0.003271 	 0.000408 
1.355000 	 0.720890 	 0.373996 	 0.107146 	 0.021375 	 0.003280 	 0.000409 
1.356000 	 0.720516 	 0.374165 	 0.107282 	 0.021419 	 0.003289 	 0.000411 
1.357000 	 0.720142 	 0.374333 	 0.107419 	 0.021463 	 0.003298 	 0.000412 
1.358000 	 0.719767 	 0.374502 	 0.107556 	 0.021508 	 0.003308 	 0.000414 
1.359000 	 0.719393 	 0.374670 	 0.107693 	 0.021552 	 0.003317 	 0.000415 
1.360000 	 0.719018 	 0.374838 	 0.107830 	 0.021596 	 0.003326 	 0.000417 
1.361000 	 0.718643 	 0.375005 	 0.107967 	 0.021640 	 0.003336 	 0.000418 
1.362000 	 0.718268 	 0.375173 	 0.108104 	 0.021685 	 0.003345 	 0.000420 
1.363000 	 0.717893 	 0.375340 	 0.108241 	 0.021729 	 0.003355 	 0.000421 
1.364000 	 0.717517 	 0.375507 	 0.108378 	 0.021774 	 0.003364 	 0.000423 
1.365000 	 0.717142 	 0.375674 	 0.108515 	 0.021818 	 0.003373 	 0.000424 
1.366000 	 0.716766 	 0.375841 	 0.108653 	 0.021863 	 0.003383 	 0.000426 
1.367000 	 0.716390 	 0.376007 	 0.108790 	 0.021908 	 0.003392 	 0.000427 
1.368000 	 0.716014 	 0.376173 	 0.108927 	 0.021952 	 0.003402 	 0.000429 
1.369000 	 0.715638 	 0.376339 	 0.109064 	 0.021997 	 0.003411 	 0.000430 
1.370000 	 0.715261 	 0.376505 	 0.109202 	 0.022042 	 0.003421 	 0.000432 
1.371000 	 0.714885 	 0.376670 	 0.109339 	 0.022087 	 0.003431 	 0.000433 
1.372000 	 0.714508 	 0.376836 	 0.109477 	 0.022132 	 0.003440 	 0.000435 
1.373000 	 0.714131 	 0.377001 	 0.109614 	 0.022177 	 0.003450 	 0.000436 
1.374000 	 0.713754 	 0.377166 	 0.109752 	 0.022222 	 0.003459 	 0.000438 
1.375000 	 0.713377 	 0.377330 	 0.109889 	 0.022267 	 0.003469 	 0.000439 
1.376000 	 0.712999 	 0.377495 	 0.110027 	 0.022312 	 0.003479 	 0.000441 
1.377000 	 0.712622 	 0.377659 	 0.110164 	 0.022357 	 0.003488 	 0.000443 
1.378000 	 0.712244 	 0.377823 	 0.110302 	 0.022402 	 0.003498 	 0.000444 
1.379000 	 0.711866 	 0.377987 	 0.110440 	 0.022448 	 0.003508 	 0.000446 
1.380000 	 0.711488 	 0.378150 	 0.110578 	 0.022493 	 0.003518 	 0.000447 
1.381000 	 0.711110 	 0.378314 	 0.110715 	 0.022538 	 0.003527 	 0.000449 
1.382000 	 0.710731 	 0.378477 	 0.110853 	 0.022584 	 0.003537 	 0.000450 
1.383000 	 0.710353 	 0.378640 	 0.110991 	 0.022629 	 0.003547 	 0.000452 
1.384000 	 0.709974 	 0.378802 	 0.111129 	 0.022675 	 0.003557 	 0.000454 
1.385000 	 0.709595 	 0.378965 	 0.111267 	 0.022721 	 0.003567 	 0.000455 
1.386000 	 0.709216 	 0.379127 	 0.111405 	 0.022766 	 0.003576 	 0.000457 
1.387000 	 0.708837 	 0.379289 	 0.111543 	 0.022812 	 0.003586 	 0.000458 
1.388000 	 0.708458 	 0.379451 	 0.111681 	 0.022858 	 0.003596 	 0.000460 
1.389000 	 0.708078 	 0.379612 	 0.111819 	 0.022904 	 0.003606 	 0.000462 
1.390000 	 0.707698 	 0.379774 	 0.111957 	 0.022949 	 0.003616 	 0.000463 
1.391000 	 0.707319 	 0.379935 	 0.112095 	 0.022995 	 0.003626 	 0.000465 
1.392000 	 0.706939 	 0.380096 	 0.112233 	 0.023041 	 0.003636 	 0.000466 
1.393000 	 0.706558 	 0.380257 	 0.112372 	 0.023087 	 0.003646 	 0.000468 
1.394000 	 0.706178 	 0.380417 	 0.112510 	 0.023134 	 0.003656 	 0.000470 
1.395000 	 0.705798 	 0.380577 	 0.112648 	 0.023180 	 0.003666 	 0.000471 
1.396000 	 0.705417 	 0.380737 	 0.112787 	 0.023226 	 0.003676 	 0.000473 
1.397000 	 0.705036 	 0.380897 	 0.112925 	 0.023272 	 0.003686 	 0.000475 
1.398000 	 0.704655 	 0.381057 	 0.113063 	 0.023319 	 0.003696 	 0.000476 
1.399000 	 0.704274 	 0.381216 	 0.113202 	 0.023365 	 0.003706 	 0.000478 
1.400000 	 0.703893 	 0.381375 	 0.113340 	 0.023411 	 0.003716 	 0.000480 
1.401000 	 0.703511 	 0.381534 	 0.113479 	 0.023458 	 0.003727 	 0.000481 
1.402000 	 0.703130 	 0.381693 	 0.113617 	 0.023504 	 0.003737 	 0.000483 
1.403000 	 0.702748 	 0.381852 	 0.113756 	 0.023551 	 0.003747 	 0.000485 
1.404000 	 0.702366 	 0.382010 	 0.113895 	 0.023598 	 0.003757 	 0.000486 
1.405000 	 0.701984 	 0.382168 	 0.114033 	 0.023644 	 0.003767 	 0.000488 
1.406000 	 0.701602 	 0.382326 	 0.114172 	 0.023691 	 0.003778 	 0.000490 
1.407000 	 0.701219 	 0.382483 	 0.114311 	 0.023738 	 0.003788 	 0.000491 
1.408000 	 0.700837 	 0.382641 	 0.114449 	 0.023785 	 0.003798 	 0.000493 
1.409000 	 0.700454 	 0.382798 	 0.114588 	 0.023832 	 0.003808 	 0.000495 
1.410000 	 0.700071 	 0.382955 	 0.114727 	 0.023879 	 0.003819 	 0.000496 
1.411000 	 0.699688 	 0.383112 	 0.114866 	 0.023926 	 0.003829 	 0.000498 
1.412000 	 0.699305 	 0.383268 	 0.115005 	 0.023973 	 0.003839 	 0.000500 
1.413000 	 0.698921 	 0.383425 	 0.115144 	 0.024020 	 0.003850 	 0.000502 
1.414000 	 0.698538 	 0.383581 	 0.115283 	 0.024067 	 0.003860 	 0.000503 
1.415000 	 0.698154 	 0.383737 	 0.115422 	 0.024114 	 0.003871 	 0.000505 
1.416000 	 0.697770 	 0.383892 	 0.115561 	 0.024161 	 0.003881 	 0.000507 
1.417000 	 0.697386 	 0.384048 	 0.115700 	 0.024209 	 0.003892 	 0.000509 
1.418000 	 0.697002 	 0.384203 	 0.115839 	 0.024256 	 0.003902 	 0.000510 
1.419000 	 0.696618 	 0.384358 	 0.115978 	 0.024304 	 0.003913 	 0.000512 
1.420000 	 0.696234 	 0.384513 	 0.116117 	 0.024351 	 0.003923 	 0.000514 
1.421000 	 0.695849 	 0.384667 	 0.116257 	 0.024399 	 0.003934 	 0.000516 
1.422000 	 0.695464 	 0.384822 	 0.116396 	 0.024446 	 0.003944 	 0.000517 
1.423000 	 0.695079 	 0.384976 	 0.116535 	 0.024494 	 0.003955 	 0.000519 
1.424000 	 0.694694 	 0.385130 	 0.116674 	 0.024542 	 0.003965 	 0.000521 
1.425000 	 0.694309 	 0.385283 	 0.116814 	 0.024589 	 0.003976 	 0.000523 
1.426000 	 0.693924 	 0.385437 	 0.116953 	 0.024637 	 0.003987 	 0.000524 
1.427000 	 0.693538 	 0.385590 	 0.117093 	 0.024685 	 0.003997 	 0.000526 
1.428000 	 0.693153 	 0.385743 	 0.117232 	 0.024733 	 0.004008 	 0.000528 
1.429000 	 0.692767 	 0.385896 	 0.117371 	 0.024781 	 0.004019 	 0.000530 
1.430000 	 0.692381 	 0.386048 	 0.117511 	 0.024829 	 0.004030 	 0.000532 
1.431000 	 0.691995 	 0.386201 	 0.117650 	 0.024877 	 0.004040 	 0.000533 
1.432000 	 0.691608 	 0.386353 	 0.117790 	 0.024925 	 0.004051 	 0.000535 
1.433000 	 0.691222 	 0.386505 	 0.117930 	 0.024973 	 0.004062 	 0.000537 
1.434000 	 0.690835 	 0.386656 	 0.118069 	 0.025022 	 0.004073 	 0.000539 
1.435000 	 0.690449 	 0.386808 	 0.118209 	 0.025070 	 0.004083 	 0.000541 
1.436000 	 0.690062 	 0.386959 	 0.118349 	 0.025118 	 0.004094 	 0.000542 
1.437000 	 0.689675 	 0.387110 	 0.118488 	 0.025167 	 0.004105 	 0.000544 
1.438000 	 0.689288 	 0.387261 	 0.118628 	 0.025215 	 0.004116 	 0.000546 
1.439000 	 0.688900 	 0.387411 	 0.118768 	 0.025264 	 0.004127 	 0.000548 
1.440000 	 0.688513 	 0.387562 	 0.118908 	 0.025312 	 0.004138 	 0.000550 
1.441000 	 0.688125 	 0.387712 	 0.119048 	 0.025361 	 0.004149 	 0.000552 
1.442000 	 0.687737 	 0.387862 	 0.119187 	 0.025410 	 0.004160 	 0.000553 
1.443000 	 0.687349 	 0.388012 	 0.119327 	 0.025458 	 0.004171 	 0.000555 
1.444000 	 0.686961 	 0.388161 	 0.119467 	 0.025507 	 0.004182 	 0.000557 
1.445000 	 0.686573 	 0.388310 	 0.119607 	 0.025556 	 0.004193 	 0.000559 
1.446000 	 0.686185 	 0.388459 	 0.119747 	 0.025605 	 0.004204 	 0.000561 
1.447000 	 0.685796 	 0.388608 	 0.119887 	 0.025654 	 0.004215 	 0.000563 
1.448000 	 0.685407 	 0.388757 	 0.120027 	 0.025703 	 0.004226 	 0.000565 
1.449000 	 0.685019 	 0.388905 	 0.120168 	 0.025752 	 0.004237 	 0.000567 
1.450000 	 0.684630 	 0.389053 	 0.120308 	 0.025801 	 0.004248 	 0.000568 
1.451000 	 0.684241 	 0.389201 	 0.120448 	 0.025850 	 0.004260 	 0.000570 
1.452000 	 0.683851 	 0.389349 	 0.120588 	 0.025899 	 0.004271 	 0.000572 
1.453000 	 0.683462 	 0.389496 	 0.120728 	 0.025949 	 0.004282 	 0.000574 
1.454000 	 0.683072 	 0.389643 	 0.120868 	 0.025998 	 0.004293 	 0.000576 
1.455000 	 0.682683 	 0.389790 	 0.121009 	 0.026047 	 0.004304 	 0.000578 
1.456000 	 0.682293 	 0.389937 	 0.121149 	 0.026097 	 0.004316 	 0.000580 
1.457000 	 0.681903 	 0.390084 	 0.121289 	 0.026146 	 0.004327 	 0.000582 
1.458000 	 0.681513 	 0.390230 	 0.121430 	 0.026196 	 0.004338 	 0.000584 
1.459000 	 0.681122 	 0.390376 	 0.121570 	 0.026245 	 0.004350 	 0.000586 
1.460000 	 0.680732 	 0.390522 	 0.121711 	 0.026295 	 0.004361 	 0.000588 
1.461000 	 0.680341 	 0.390668 	 0.121851 	 0.026345 	 0.004372 	 0.000590 
1.462000 	 0.679950 	 0.390813 	 0.121991 	 0.026394 	 0.004384 	 0.000592 
1.463000 	 0.679560 	 0.390958 	 0.122132 	 0.026444 	 0.004395 	 0.000594 
1.464000 	 0.679169 	 0.391103 	 0.122272 	 0.026494 	 0.004407 	 0.000595 
1.465000 	 0.678777 	 0.391248 	 0.122413 	 0.026544 	 0.004418 	 0.000597 
1.466000 	 0.678386 	 0.391392 	 0.122554 	 0.026594 	 0.004429 	 0.000599 
1.467000 	 0.677995 	 0.391537 	 0.122694 	 0.026644 	 0.004441 	 0.000601 
1.468000 	 0.677603 	 0.391681 	 0.122835 	 0.026694 	 0.004453 	 0.000603 
1.469000 	 0.677211 	 0.391825 	 0.122976 	 0.026744 	 0.004464 	 0.000605 
1.470000 	 0.676819 	 0.391968 	 0.123116 	 0.026794 	 0.004476 	 0.000607 
1.471000 	 0.676427 	 0.392112 	 0.123257 	 0.026845 	 0.004487 	 0.000609 
1.472000 	 0.676035 	 0.392255 	 0.123398 	 0.026895 	 0.004499 	 0.000611 
1.473000 	 0.675643 	 0.392398 	 0.123538 	 0.026945 	 0.004510 	 0.000613 
1.474000 	 0.675250 	 0.392541 	 0.123679 	 0.026996 	 0.004522 	 0.000615 
1.475000 	 0.674858 	 0.392683 	 0.123820 	 0.027046 	 0.004534 	 0.000617 
1.476000 	 0.674465 	 0.392826 	 0.123961 	 0.027096 	 0.004545 	 0.000619 
1.477000 	 0.674072 	 0.392968 	 0.124102 	 0.027147 	 0.004557 	 0.000621 
1.478000 	 0.673679 	 0.393109 	 0.124243 	 0.027198 	 0.004569 	 0.000624 
1.479000 	 0.673286 	 0.393251 	 0.124384 	 0.027248 	 0.004581 	 0.000626 
1.480000 	 0.672892 	 0.393392 	 0.124525 	 0.027299 	 0.004592 	 0.000628 
1.481000 	 0.672499 	 0.393534 	 0.124666 	 0.027350 	 0.004604 	 0.000630 
1.482000 	 0.672105 	 0.393675 	 0.124807 	 0.027401 	 0.004616 	 0.000632 
1.483000 	 0.671712 	 0.393815 	 0.124948 	 0.027452 	 0.004628 	 0.000634 
1.484000 	 0.671318 	 0.393956 	 0.125089 	 0.027502 	 0.004640 	 0.000636 
1.485000 	 0.670924 	 0.394096 	 0.125230 	 0.027553 	 0.004652 	 0.000638 
1.486000 	 0.670530 	 0.394236 	 0.125371 	 0.027604 	 0.004663 	 0.000640 
1.487000 	 0.670135 	 0.394376 	 0.125512 	 0.027656 	 0.004675 	 0.000642 
1.488000 	 0.669741 	 0.394515 	 0.125653 	 0.027707 	 0.004687 	 0.000644 
1.489000 	 0.669346 	 0.394655 	 0.125795 	 0.027758 	 0.004699 	 0.000646 
1.490000 	 0.668952 	 0.394794 	 0.125936 	 0.027809 	 0.004711 	 0.000648 
1.491000 	 0.668557 	 0.394933 	 0.126077 	 0.027860 	 0.004723 	 0.000650 
1.492000 	 0.668162 	 0.395072 	 0.126218 	 0.027912 	 0.004735 	 0.000653 
1.493000 	 0.667767 	 0.395210 	 0.126360 	 0.027963 	 0.004747 	 0.000655 
1.494000 	 0.667371 	 0.395348 	 0.126501 	 0.028015 	 0.004759 	 0.000657 
1.495000 	 0.666976 	 0.395486 	 0.126642 	 0.028066 	 0.004772 	 0.000659 
1.496000 	 0.666580 	 0.395624 	 0.126784 	 0.028118 	 0.004784 	 0.000661 
1.497000 	 0.666185 	 0.395762 	 0.126925 	 0.028169 	 0.004796 	 0.000663 
1.498000 	 0.665789 	 0.395899 	 0.127066 	 0.028221 	 0.004808 	 0.000665 
1.499000 	 0.665393 	 0.396036 	 0.127208 	 0.028273 	 0.004820 	 0.000667 
1.500000 	 0.664997 	 0.396173 	 0.127349 	 0.028325 	 0.004832 	 0.000670 
1.501000 	 0.664600 	 0.396310 	 0.127491 	 0.028376 	 0.004845 	 0.000672 
1.502000 	 0.664204 	 0.396446 	 0.127632 	 0.028428 	 0.004857 	 0.000674 
1.503000 	 0.663808 	 0.396582 	 0.127774 	 0.028480 	 0.004869 	 0.000676 
1.504000 	 0.663411 	 0.396718 	 0.127915 	 0.028532 	 0.004881 	 0.000678 
1.505000 	 0.663014 	 0.396854 	 0.128057 	 0.028584 	 0.004894 	 0.000680 
1.506000 	 0.662617 	 0.396989 	 0.128199 	 0.028637 	 0.004906 	 0.000683 
1.507000 	 0.662220 	 0.397125 	 0.128340 	 0.028689 	 0.004918 	 0.000685 
1.508000 	 0.661823 	 0.397260 	 0.128482 	 0.028741 	 0.004931 	 0.000687 
1.509000 	 0.661426 	 0.397395 	 0.128623 	 0.028793 	 0.004943 	 0.000689 
1.510000 	 0.661028 	 0.397529 	 0.128765 	 0.028845 	 0.004956 	 0.000691 
1.511000 	 0.660631 	 0.397664 	 0.128907 	 0.028898 	 0.004968 	 0.000694 
1.512000 	 0.660233 	 0.397798 	 0.129049 	 0.028950 	 0.004981 	 0.000696 
1.513000 	 0.659835 	 0.397932 	 0.129190 	 0.029003 	 0.004993 	 0.000698 
1.514000 	 0.659437 	 0.398065 	 0.129332 	 0.029055 	 0.005006 	 0.000700 
1.515000 	 0.659039 	 0.398199 	 0.129474 	 0.029108 	 0.005018 	 0.000703 
1.516000 	 0.658641 	 0.398332 	 0.129616 	 0.029161 	 0.005031 	 0.000705 
1.517000 	 0.658242 	 0.398465 	 0.129758 	 0.029213 	 0.005043 	 0.000707 
1.518000 	 0.657844 	 0.398598 	 0.129900 	 0.029266 	 0.005056 	 0.000709 
1.519000 	 0.657445 	 0.398731 	 0.130041 	 0.029319 	 0.005068 	 0.000712 
1.520000 	 0.657046 	 0.398863 	 0.130183 	 0.029372 	 0.005081 	 0.000714 
1.521000 	 0.656647 	 0.398995 	 0.130325 	 0.029425 	 0.005094 	 0.000716 
1.522000 	 0.656248 	 0.399127 	 0.130467 	 0.029478 	 0.005106 	 0.000718 
1.523000 	 0.655849 	 0.399259 	 0.130609 	 0.029531 	 0.005119 	 0.000721 
1.524000 	 0.655450 	 0.399390 	 0.130751 	 0.029584 	 0.005132 	 0.000723 
1.525000 	 0.655050 	 0.399521 	 0.130893 	 0.029637 	 0.005145 	 0.000725 
1.526000 	 0.654651 	 0.399652 	 0.131035 	 0.029690 	 0.005157 	 0.000727 
1.527000 	 0.654251 	 0.399783 	 0.131177 	 0.029743 	 0.005170 	 0.000730 
1.528000 	 0.653851 	 0.399913 	 0.131319 	 0.029797 	 0.005183 	 0.000732 
1.529000 	 0.653451 	 0.400044 	 0.131461 	 0.029850 	 0.005196 	 0.000734 
1.530000 	 0.653051 	 0.400174 	 0.131604 	 0.029903 	 0.005209 	 0.000737 
1.531000 	 0.652651 	 0.400304 	 0.131746 	 0.029957 	 0.005222 	 0.000739 
1.532000 	 0.652250 	 0.400433 	 0.131888 	 0.030010 	 0.005235 	 0.000741 
1.533000 	 0.651850 	 0.400563 	 0.132030 	 0.030064 	 0.005248 	 0.000744 
1.534000 	 0.651449 	 0.400692 	 0.132172 	 0.030117 	 0.005261 	 0.000746 
1.535000 	 0.651048 	 0.400821 	 0.132314 	 0.030171 	 0.005273 	 0.000748 
1.536000 	 0.650648 	 0.400949 	 0.132457 	 0.030225 	 0.005286 	 0.000751 
1.537000 	 0.650247 	 0.401078 	 0.132599 	 0.030279 	 0.005300 	 0.000753 
1.538000 	 0.649845 	 0.401206 	 0.132741 	 0.030332 	 0.005313 	 0.000755 
1.539000 	 0.649444 	 0.401334 	 0.132884 	 0.030386 	 0.005326 	 0.000758 
1.540000 	 0.649043 	 0.401462 	 0.133026 	 0.030440 	 0.005339 	 0.000760 
1.541000 	 0.648641 	 0.401589 	 0.133168 	 0.030494 	 0.005352 	 0.000763 
1.542000 	 0.648240 	 0.401717 	 0.133311 	 0.030548 	 0.005365 	 0.000765 
1.543000 	 0.647838 	 0.401844 	 0.133453 	 0.030602 	 0.005378 	 0.000767 
1.544000 	 0.647436 	 0.401971 	 0.133595 	 0.030656 	 0.005391 	 0.000770 
1.545000 	 0.647034 	 0.402097 	 0.133738 	 0.030711 	 0.005405 	 0.000772 
1.546000 	 0.646632 	 0.402224 	 0.133880 	 0.030765 	 0.005418 	 0.000775 
1.547000 	 0.646229 	 0.402350 	 0.134023 	 0.030819 	 0.005431 	 0.000777 
1.548000 	 0.645827 	 0.402476 	 0.134165 	 0.030874 	 0.005444 	 0.000779 
1.549000 	 0.645424 	 0.402602 	 0.134307 	 0.030928 	 0.005458 	 0.000782 
1.550000 	 0.645022 	 0.402727 	 0.134450 	 0.030982 	 0.005471 	 0.000784 
1.551000 	 0.644619 	 0.402852 	 0.134592 	 0.031037 	 0.005484 	 0.000787 
1.552000 	 0.644216 	 0.402977 	 0.134735 	 0.031092 	 0.005498 	 0.000789 
1.553000 	 0.643813 	 0.403102 	 0.134878 	 0.031146 	 0.005511 	 0.000792 
1.554000 	 0.643410 	 0.403227 	 0.135020 	 0.031201 	 0.005524 	 0.000794 
1.555000 	 0.643007 	 0.403351 	 0.135163 	 0.031256 	 0.005538 	 0.000796 
1.556000 	 0.642603 	 0.403475 	 0.135305 	 0.031310 	 0.005551 	 0.000799 
1.557000 	 0.642200 	 0.403599 	 0.135448 	 0.031365 	 0.005565 	 0.000801 
1.558000 	 0.641796 	 0.403723 	 0.135591 	 0.031420 	 0.005578 	 0.000804 
1.559000 	 0.641392 	 0.403846 	 0.135733 	 0.031475 	 0.005592 	 0.000806 
1.560000 	 0.640988 	 0.403969 	 0.135876 	 0.031530 	 0.005605 	 0.000809 
1.561000 	 0.640584 	 0.404092 	 0.136019 	 0.031585 	 0.005619 	 0.000811 
1.562000 	 0.640180 	 0.404215 	 0.136161 	 0.031640 	 0.005633 	 0.000814 
1.563000 	 0.639776 	 0.404338 	 0.136304 	 0.031695 	 0.005646 	 0.000816 
1.564000 	 0.639371 	 0.404460 	 0.136447 	 0.031751 	 0.005660 	 0.000819 
1.565000 	 0.638967 	 0.404582 	 0.136589 	 0.031806 	 0.005674 	 0.000821 
1.566000 	 0.638562 	 0.404704 	 0.136732 	 0.031861 	 0.005687 	 0.000824 
1.567000 	 0.638157 	 0.404825 	 0.136875 	 0.031917 	 0.005701 	 0.000826 
1.568000 	 0.637753 	 0.404947 	 0.137018 	 0.031972 	 0.005715 	 0.000829 
1.569000 	 0.637348 	 0.405068 	 0.137160 	 0.032028 	 0.005728 	 0.000832 
1.570000 	 0.636942 	 0.405189 	 0.137303 	 0.032083 	 0.005742 	 0.000834 
1.571000 	 0.636537 	 0.405309 	 0.137446 	 0.032139 	 0.005756 	 0.000837 
1.572000 	 0.636132 	 0.405430 	 0.137589 	 0.032194 	 0.005770 	 0.000839 
1.573000 	 0.635726 	 0.405550 	 0.137732 	 0.032250 	 0.005784 	 0.000842 
1.574000 	 0.635321 	 0.405670 	 0.137875 	 0.032306 	 0.005798 	 0.000844 
1.575000 	 0.634915 	 0.405790 	 0.138018 	 0.032362 	 0.005811 	 0.000847 
1.576000 	 0.634509 	 0.405909 	 0.138161 	 0.032417 	 0.005825 	 0.000850 
1.577000 	 0.634103 	 0.406028 	 0.138303 	 0.032473 	 0.005839 	 0.000852 
1.578000 	 0.633697 	 0.406147 	 0.138446 	 0.032529 	 0.005853 	 0.000855 
1.579000 	 0.633291 	 0.406266 	 0.138589 	 0.032585 	 0.005867 	 0.000857 
1.580000 	 0.632885 	 0.406385 	 0.138732 	 0.032641 	 0.005881 	 0.000860 
1.581000 	 0.632478 	 0.406503 	 0.138875 	 0.032697 	 0.005895 	 0.000863 
1.582000 	 0.632072 	 0.406621 	 0.139018 	 0.032754 	 0.005909 	 0.000865 
1.583000 	 0.631665 	 0.406739 	 0.139161 	 0.032810 	 0.005924 	 0.000868 
1.584000 	 0.631258 	 0.406857 	 0.139304 	 0.032866 	 0.005938 	 0.000870 
1.585000 	 0.630851 	 0.406974 	 0.139447 	 0.032923 	 0.005952 	 0.000873 
1.586000 	 0.630444 	 0.407092 	 0.139590 	 0.032979 	 0.005966 	 0.000876 
1.587000 	 0.630037 	 0.407209 	 0.139733 	 0.033035 	 0.005980 	 0.000878 
1.588000 	 0.629630 	 0.407325 	 0.139876 	 0.033092 	 0.005994 	 0.000881 
1.589000 	 0.629222 	 0.407442 	 0.140020 	 0.033148 	 0.006009 	 0.000884 
1.590000 	 0.628815 	 0.407558 	 0.140163 	 0.033205 	 0.006023 	 0.000886 
1.591000 	 0.628407 	 0.407674 	 0.140306 	 0.033262 	 0.006037 	 0.000889 
1.592000 	 0.628000 	 0.407790 	 0.140449 	 0.033318 	 0.006051 	 0.000892 
1.593000 	 0.627592 	 0.407906 	 0.140592 	 0.033375 	 0.006066 	 0.000895 
1.594000 	 0.627184 	 0.408021 	 0.140735 	 0.033432 	 0.006080 	 0.000897 
1.595000 	 0.626776 	 0.408136 	 0.140878 	 0.033489 	 0.006094 	 0.000900 
1.596000 	 0.626367 	 0.408251 	 0.141021 	 0.033546 	 0.006109 	 0.000903 
1.597000 	 0.625959 	 0.408366 	 0.141165 	 0.033603 	 0.006123 	 0.000905 
1.598000 	 0.625551 	 0.408480 	 0.141308 	 0.033660 	 0.006138 	 0.000908 
1.599000 	 0.625142 	 0.408594 	 0.141451 	 0.033717 	 0.006152 	 0.000911 
1.600000 	 0.624734 	 0.408708 	 0.141594 	 0.033774 	 0.006167 	 0.000914 
1.601000 	 0.624325 	 0.408822 	 0.141737 	 0.033831 	 0.006181 	 0.000916 
1.602000 	 0.623916 	 0.408935 	 0.141881 	 0.033888 	 0.006196 	 0.000919 
1.603000 	 0.623507 	 0.409049 	 0.142024 	 0.033946 	 0.006210 	 0.000922 
1.604000 	 0.623098 	 0.409162 	 0.142167 	 0.034003 	 0.006225 	 0.000925 
1.605000 	 0.622689 	 0.409274 	 0.142310 	 0.034060 	 0.006239 	 0.000927 
1.606000 	 0.622279 	 0.409387 	 0.142454 	 0.034118 	 0.006254 	 0.000930 
1.607000 	 0.621870 	 0.409499 	 0.142597 	 0.034175 	 0.006269 	 0.000933 
1.608000 	 0.621460 	 0.409612 	 0.142740 	 0.034233 	 0.006283 	 0.000936 
1.609000 	 0.621051 	 0.409723 	 0.142884 	 0.034291 	 0.006298 	 0.000938 
1.610000 	 0.620641 	 0.409835 	 0.143027 	 0.034348 	 0.006313 	 0.000941 
1.611000 	 0.620231 	 0.409946 	 0.143170 	 0.034406 	 0.006328 	 0.000944 
1.612000 	 0.619821 	 0.410058 	 0.143314 	 0.034464 	 0.006342 	 0.000947 
1.613000 	 0.619411 	 0.410169 	 0.143457 	 0.034521 	 0.006357 	 0.000950 
1.614000 	 0.619001 	 0.410279 	 0.143600 	 0.034579 	 0.006372 	 0.000953 
1.615000 	 0.618590 	 0.410390 	 0.143744 	 0.034637 	 0.006387 	 0.000955 
1.616000 	 0.618180 	 0.410500 	 0.143887 	 0.034695 	 0.006402 	 0.000958 
1.617000 	 0.617769 	 0.410610 	 0.144031 	 0.034753 	 0.006417 	 0.000961 
1.618000 	 0.617359 	 0.410720 	 0.144174 	 0.034811 	 0.006432 	 0.000964 
1.619000 	 0.616948 	 0.410829 	 0.144317 	 0.034870 	 0.006447 	 0.000967 
1.620000 	 0.616537 	 0.410939 	 0.144461 	 0.034928 	 0.006462 	 0.000970 
1.621000 	 0.616126 	 0.411048 	 0.144604 	 0.034986 	 0.006477 	 0.000973 
1.622000 	 0.615715 	 0.411157 	 0.144748 	 0.035044 	 0.006492 	 0.000975 
